Keyword,Title,Source,Time,Summary
家庭教育,家庭教育促进法正式实施 父母们开启“依法带娃”时代,光明网,2022年1月2日,央视网消息：昨天（1月1日），《中华人民共和国家庭教育促进法》开始正式实施，这是我国首次就家庭教育进行专门立法。家庭教育从“家事”上升到“国事”，父母们开启了“依法带娃”的时...
家庭教育,高质量家庭教育体系应如何建设,中国教育报,2021年9月30日,高质量家庭教育体系应如何建设 是开放的，应破除壁垒，充分发挥家庭、学校、政府、社会四个基本要素的职能作用，相互整合、资源共享、共同发展，形成协同育人的社会氛围和有效机制 高质...
家庭教育,"2023年把家庭教育教育当副业-现在的风口,未来的趋势",搜狐网,2023年2月5日,"专注于家庭教育行业,坚持踏踏实实做教育为理念,研发了独特、深入、实战的系列课程,包括亲子教育、两性情感、个人成长方面的内容。 为家庭提供系统的解决方案,助力孩子自动自发、独立正..."
家庭教育,"9个最重要的家庭教育观,父母必看!",搜狐网,2023年1月28日,"父母是家庭教育的第一责任人 隔代育儿是一个普遍现象,但需要明确的是,孩子的第一责任人必须是父母。 如果父母当了“甩手掌柜”, 可能会为孩子未来的人生留下隐患。 著名育儿专家张思莱..."
家庭教育,小学生家庭教育的十种方法,搜狐网,2022年8月21日,"小学生家庭教育的十种方法 1. 树立榜样 榜样是通过他人的良好思想和良好行为来影响和教育孩子的重要方式。 比如同学、邻居、老师、英雄榜样、文艺作品中的积极人物、革命领袖的优秀品质,都是孩子们学习和模仿的对象。 无论父母的言行是对..."
家庭教育,青城家家讲堂丨《中华人民共和国家庭教育促进法》重点内容解读!,内蒙古呼和浩特妇联,2022年8月5日,"我为群众办实事 ▏武穴法院梅川法庭发出首份《家庭教育责任告知书》,守护未成年人健康成长! 澎湃新闻客户端 「家庭教育」扎赉诺尔区妇联召开家庭教育公益教师聘任仪式暨家庭教育恳谈会 ..."
家庭教育,"新华社:多地发出家庭教育令,如何照亮孩子的未来?",湖南省高级人民法院,2022年6月2日,家庭教育促进法施行近半年来，多地人民法院根据最高人民法院关于贯彻学习家庭教育促进法的通知要求，积极探索，发出家庭教育令。这项带有创新性的司法举措，折射出儿童保护怎样的理念变化？“依法带娃”能否照亮更多孩子的成长之路？（小标题...
家庭教育,家庭教育指导应立足在专业基石上,中国教育新闻网,2022年4月17日,家庭教育促进法颁布以来，家庭教育的内涵和价值被赋予了新的时代要求和特殊意义。家庭教育是一门科学，实施家庭教育要有专门的知识素养和能力要求，父母需要学习并在实践操练中不断反思调整。当下，家庭教育的专业指导成了家庭建设、亲子共...
家庭教育,家庭教育促进法施行以来 辽宁发出首张“家庭教育令”,央视网,2022年1月30日,"“我保证,今后一定把他带在身边,好好教育,做一名好父亲,多给孩子一些关爱。”收到“家庭教育令”后,小聪(化名)的父亲向辽宁省沈阳市大东区人民检察院的检察官承诺。这是今年1月1日家庭教育促进法施行以来,大东区检察院发出的辽宁省..."
家庭教育,"原来,最好的家庭教育,都在“修炼”家长",澎湃新闻,2022年1月27日,"原来,最好的家庭教育,都在“修炼”家长 以下文章来源于海蓝博士 ,作者海蓝幸福家 海蓝博士. 伴你面对人生各种风雨,回归内心宁静和谐。 本文来自最具生命影响力的公众号 海蓝博士(hailan..."
家庭教育,司法护童!广东发出首份《家庭教育告诫书》,央视网,2022年1月14日,"1月13日,广州市白云区人民法院就审理的一起抚养权变更纠纷案,针对离异父母作为监护人履行家庭教育不当、侵害未成年子女身心健康的情况,发出了《家庭教育告诫书》,并与广州市妇联协同合作,对父母进行家庭教育指导。据了解,这是家庭教育促进..."
家庭教育,家庭教育促进法带火家庭教育指导师培训市场——莫让家庭教育指导...,央视网,2022年1月11日,"家庭教育指导师的火热与家庭教育促进法的施行密不可分。今年1月1日起,家庭教育促进法正式施行,这是我国首次就家庭教育进行专门立法,家庭教育也由传统“家事”上升为重要“国事”,父母们开启了“依法带娃”时代。"
家庭教育,家庭教育促进法实施 开启“依法带娃”时代,央视网,2022年1月5日,"《中华人民共和国家庭教育促进法》从2022年1月1日开始正式实施。这是我国首次就家庭教育进行专门立法,家庭教育从“家事”上升到“国事”,坊间不乏“中国父母进入依法带娃时代”的感叹。(《科技日报》1月3日) ..."
家庭教育,家庭教育促进法出台 传统“家事”上升为重要“国事”,央视网,2021年10月25日,"监护缺失、家庭教育缺位导致部分农村留守未成年人受伤害的极端事件屡有发生;一些监护人的家庭教育主体责任意识不强,有的甚至将实施家庭暴力混同为家庭教育方式;家庭教育服务机构良莠不齐……随着我国社会转型速度加快,传统的家庭结构和功能发生..."
家庭教育,孩子网瘾和家庭教育关系有多大,央视网,2021年9月7日,"“现在,家庭教育促进法草案二审稿正在征求意见。建议在‘家庭责任’专章中,对父母或者其他监护人的责任作出提示性规定。比如,对于未成年人提出玩网络游戏的不合理要求,父母应当禁止并合理引导,防止出现溺爱等不正确的教育方式。”苑宁宁说。"
家庭教育,"全国妇联:八举措指导家庭教育工作,促进未成年人健康成长",央视网,2021年6月8日,"《意见》提出,指导未成年人父母或其他监护人依法履行监护职责,抚养、教育和保护未成年人。对此,全国妇联发言人陈晓霞表示,长期以来,全国妇联以及各级妇联组织高度重视家庭教育工作,在与相关部门的共同配合下落实了多项举措。"
家庭教育,家庭教育不只是“家事”,央广网,2021年1月22日,家庭教育不只是“家事”“子不教，父之过”，一个家庭就是一所学校。近日，倍受瞩目的家庭教育法草案正式提请十三届全国人大常委会第二十五次会议审议。家庭教育正式纳入国家教育事业发展规划和法治化管理轨道。父母该如何做好家庭教育？
家庭教育,让家庭教育回归与创造美好生活,光明网,未知时间,党的二十大报告绘就了中国式现代化的宏伟蓝图，吹响了新时代的嘹亮号角，也为家庭教育事业指明了发展方向。《中华人民共和国家庭教育促进法》将“培养家国情怀”作为家庭教育的第一项内容，这是中国文化的优良传统，也是家庭教育最为深厚...
家庭教育,家庭教育公开课:让孩子乐学、会学,新华网,2020年7月31日,家庭教育公开课：让孩子乐学、会学 图集 专家精彩观点分享 在小学阶段，特别是小学低龄阶段，家长应该重点对儿童进行相应的规则意识的教育。通过日常家庭规则、家风、家庭故事帮助儿童...
家庭教育,家庭教育公开课:如何培养幼儿品格,新华网,2020年7月24日,家庭教育公开课：如何培养幼儿品格 图集 专家精彩观点分享 如何去引导孩子形成独立的问题解决能力？1.要接纳孩子的情绪。表达情绪是人类基本的权利，不管他是男孩还是女孩，他都是个孩...
家庭教育,《家庭教育促进法》正式施行!“依法带娃”专家、家长有话说……,山东省教育厅,2022年1月11日,家庭教育关乎广大未成年人的健康成长和国家民族的长远发展，《中华人民共和国家庭教育促进法》于2022年1月1日开始施行，这是我国首次就家庭教育进行专门立法。接下来，随小编一起听听几...
家庭教育,正确的家庭教育理念是孩子健康成长的保障,商丘网,2022年1月7日,家庭是孩子成长的第一个课堂，家长是孩子的第一任老师，家庭教育是整个教育工作的重要组成部分。新颁布的《家庭教育促进法》明确指出，家长要树立正确的家庭教育理念，自觉学习家庭教育知识，掌握科学的家庭教育方法，在孩子成长的各个时段...
家庭教育,家庭教育促进法如何落地丨发挥协同作用 “密织”家庭教育服务网,襄阳妇联,2021年11月18日,在家庭教育促进法中得到充分体现 法律明确规定 国家和社会 为家庭教育提供指导、支持和服务 专设“社会协同”一章 规定学校等社会力量 对家庭教育的协同任务 学校和家庭配合是做好家庭...
家庭教育,人民日报:为家庭教育提供法治引导,正观新闻,2021年11月18日,家庭是社会的细胞，办好家庭教育，关乎孩子健康成长，也关乎国家和民族的未来。习近平总书记指出：“家庭是人生的第一所学校，家长是孩子的第一任老师，要给孩子讲好‘人生第一课’，帮助扣好人生第一粒扣子。”前不久，十三届全国人大...
家庭教育,"@全体家长,家庭教育促进法2022年1月1日起施行!今后须依法带娃!",秦女子之声,未知时间,10月23日，十三届全国人大常委会第三十一次会议表决通过了家庭教育促进法。该法将于2022年1月1日起施行。家庭教育促进法的制定，将家庭教育由旧时期的传统“家事”上升为新时代的重要“...
家庭教育,"九大重点,带你读懂家庭教育促进法",赣榆检察,2021年10月28日,日前，十三届全国人大常委会第三十一次会议表决通过了家庭教育促进法这是我国首次就家庭教育进行专门立法该法将从 2022年1月1日起实施9大重点读懂家庭教育促进法一起来看↓↓↓01各级政...
